Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
0.020000,16.081866,21.561499,15.782862,-3.660656,-6.894280,-0.000033,2.577779,
0.020000,16.141432,21.523870,15.853317,-3.522770,-6.894281,-0.000019,2.578619,
0.020000,16.198699,21.487768,15.921015,-3.384885,-6.894281,0.000000,2.579641,
0.020000,16.253672,21.453197,15.985955,-3.246999,-6.894281,0.000001,2.580822,
0.020000,16.306352,21.420160,16.048137,-3.109113,-6.894280,0.000018,2.582138,
0.020000,16.356740,21.388657,16.107562,-2.971228,-6.894280,0.000018,2.583569,
0.020000,16.404833,21.358688,16.164228,-2.833342,-6.894280,0.000011,2.585094,
0.020000,16.450630,21.330248,16.218138,-2.695457,-6.894279,0.000034,2.586692,
0.020000,16.494128,21.303334,16.269289,-2.557571,-6.894279,0.000012,2.588345,
0.020000,16.535324,21.277939,16.317683,-2.419685,-6.894278,0.000022,2.590032,
0.020000,16.574244,21.254038,16.363356,-2.283674,-6.800566,4.685630,2.591737,
0.020000,16.610951,21.231583,16.406386,-2.151507,-6.608363,9.610121,2.593445,
0.020000,16.645505,21.210526,16.446852,-2.023279,-6.411384,9.848974,2.595144,
0.020000,16.677971,21.190816,16.484832,-1.898991,-6.214404,9.848976,2.596821,
0.020000,16.708409,21.172406,16.520405,-1.778643,-6.017425,9.848966,2.598466,
0.020000,16.736884,21.155248,16.553649,-1.662234,-5.820445,9.848981,2.600069,
0.020000,16.763457,21.139292,16.584645,-1.549764,-5.623466,9.848957,2.601622,
0.020000,16.788191,21.124491,16.613469,-1.441235,-5.426487,9.848973,2.603117,
0.020000,16.811151,21.110798,16.640202,-1.336645,-5.229507,9.848963,2.604549,
0.020000,16.832400,21.098166,16.664922,-1.235994,-5.032528,9.848966,2.605912,
0.020000,16.852001,21.086548,16.687708,-1.139283,-4.835549,9.848968,2.607202,
0.020000,16.870019,21.075899,16.708638,-1.046512,-4.638570,9.848959,2.608416,
0.020000,16.886520,21.066173,16.727792,-0.957680,-4.441590,9.848969,2.609552,
0.020000,16.901567,21.057326,16.745247,-0.872788,-4.244611,9.848955,2.610607,
0.020000,16.915227,21.049313,16.761084,-0.791835,-4.047632,9.848971,2.611582,
0.020000,16.927566,21.042091,16.775380,-0.714822,-3.850652,9.848970,2.612476,
0.020000,16.938648,21.035617,16.788215,-0.641748,-3.653673,9.848963,2.613291,
0.020000,16.948541,21.029847,16.799668,-0.572615,-3.456694,9.848962,2.614027,
0.020000,16.957311,21.024741,16.809816,-0.507420,-3.259714,9.848965,2.614686,
0.020000,16.965026,21.020256,16.818739,-0.446166,-3.062735,9.848969,2.615272,
0.020000,16.971751,21.016351,16.826516,-0.388850,-2.865756,9.848960,2.615787,
0.020000,16.977555,21.012985,16.833226,-0.335475,-2.668776,9.848991,2.616235,
0.020000,16.982505,21.010117,16.838947,-0.286039,-2.471797,9.848943,2.616619,
0.020000,16.986668,21.007706,16.843758,-0.240543,-2.274817,9.848985,2.616944,
0.020000,16.990113,21.005713,16.847737,-0.198986,-2.077838,9.848954,2.617214,
0.020000,16.992907,21.004098,16.850965,-0.161369,-1.880859,9.848973,2.617434,
0.020000,16.995118,21.002820,16.853518,-0.127691,-1.683879,9.848977,2.617608,
0.020000,16.996814,21.001840,16.855477,-0.097953,-1.486900,9.848968,2.617742,
0.020000,16.998064,21.001118,16.856921,-0.072155,-1.289921,9.848959,2.617841,
0.020000,16.998935,21.000615,16.857926,-0.050296,-1.092941,9.848968,2.617910,
0.020000,16.999496,21.000291,16.858574,-0.032377,-0.895962,9.848983,2.617955,
0.020000,16.999815,21.000107,16.858942,-0.018397,-0.698982,9.848966,2.617980,
0.020000,16.999959,21.000024,16.859109,-0.008357,-0.502003,9.848964,2.617991,
0.020000,16.999998,21.000001,16.859154,-0.002256,-0.305024,9.848957,2.617994,
0.020000,17.000000,21.000000,16.859156,-0.000096,-0.108044,9.848991,2.617995,
0.020000,17.000000,21.000000,16.859156,0.000000,-0.004777,5.163343,2.617995,
0.020000,17.000000,21.000000,0.000039,0.003937,0.196844,9.842184,2.617995,
0.020000,16.999924,21.000044,0.000127,0.004401,0.023227,-8.680835,2.617992,
0.020000,16.999617,21.000221,0.000482,0.017716,0.665726,32.124948,2.617985,
0.020000,16.999071,21.000536,0.001112,0.031495,0.688953,1.161349,2.617972,
0.020000,16.998219,21.001028,0.002096,0.049211,0.885797,9.842185,2.617952,
0.020000,16.996992,21.001737,0.003513,0.070864,1.082640,9.842184,2.617924,
0.020000,16.995321,21.002702,0.005442,0.096453,1.279484,9.842184,2.617885,
0.020000,16.993139,21.003962,0.007962,0.125980,1.476328,9.842185,2.617835,
0.020000,16.990378,21.005557,0.011151,0.159443,1.673171,9.842184,2.617771,
0.020000,16.986969,21.007526,0.015088,0.196844,1.870015,9.842184,2.617692,
0.020000,16.982844,21.009909,0.019851,0.238181,2.066859,9.842185,2.617597,
0.020000,16.977936,21.012746,0.025520,0.283455,2.263702,9.842183,2.617485,
0.020000,16.972176,21.016076,0.032174,0.332666,2.460546,9.842185,2.617353,
0.020000,16.965496,21.019939,0.039890,0.385814,2.657390,9.842185,2.617202,
0.020000,16.957829,21.024375,0.048748,0.442898,2.854233,9.842184,2.617028,
0.020000,16.949106,21.029423,0.058826,0.503920,3.051077,9.842185,2.616832,
0.020000,16.939260,21.035124,0.070204,0.568878,3.247921,9.842184,2.616613,
0.020000,16.928223,21.041519,0.082959,0.637774,3.444765,9.842185,2.616368,
0.020000,16.915928,21.048647,0.097171,0.710606,3.641608,9.842183,2.616098,
0.020000,16.902306,21.056548,0.112919,0.787375,3.838452,9.842185,2.615803,
0.020000,16.887291,21.065264,0.130280,0.868081,4.035296,9.842183,2.615480,
0.020000,16.870815,21.074836,0.149335,0.952723,4.232139,9.842184,2.615131,
0.020000,16.852811,21.085304,0.170161,1.041303,4.428983,9.842184,2.614754,
0.020000,16.833212,21.096710,0.192837,1.133820,4.625827,9.842183,2.614350,
0.020000,16.811951,21.109095,0.217443,1.230273,4.822670,9.842185,2.613919,
0.020000,16.788960,21.122500,0.244056,1.330663,5.019514,9.842183,2.613462,
0.020000,16.764174,21.136969,0.272756,1.434990,5.216358,9.842184,2.612979,
0.020000,16.737526,21.152542,0.303621,1.543255,5.413201,9.842184,2.612472,
0.020000,16.708949,21.169262,0.336730,1.655455,5.610045,9.842184,2.611941,
0.020000,16.678377,21.187172,0.372162,1.771593,5.806889,9.842184,2.611389,
0.020000,16.645743,21.206314,0.409995,1.891668,6.003732,9.842183,2.610816,
0.020000,16.610982,21.226731,0.450309,2.015679,6.200576,9.842185,2.610227,
0.020000,16.574028,21.248466,0.493181,2.143628,6.397420,9.842184,2.609622,
0.020000,16.534814,21.271563,0.538692,2.275513,6.594263,9.842184,2.609006,
0.020000,16.493275,21.296064,0.586918,2.411335,6.791107,9.842186,2.608382,
0.020000,16.449378,21.321992,0.637901,2.549126,6.889529,4.921093,2.607754,
0.020000,16.403125,21.349351,0.691639,2.686916,6.889529,0.000001,2.607129,
0.020000,16.354519,21.378143,0.748133,2.824707,6.889529,0.000002,2.606510,
0.020000,16.303559,21.408371,0.807383,2.962497,6.889529,0.000003,2.605905,
0.020000,16.250249,21.440037,0.869389,3.100288,6.889529,0.000002,2.605319,
0.020000,16.194588,21.473141,0.934151,3.238079,6.889529,0.000003,2.604759,
0.020000,16.136577,21.507687,1.001668,3.375869,6.889529,0.000003,2.604232,
0.020000,16.076217,21.543672,1.071941,3.513660,6.889529,0.000002,2.603744,
0.020000,16.013508,21.581098,1.144970,3.651450,6.889529,0.000003,2.603304,
0.020000,15.948447,21.619964,1.220755,3.789241,6.889529,0.000001,2.602917,
0.020000,15.881036,21.660266,1.299296,3.927032,6.889529,0.000001,2.602593,
0.020000,15.811271,21.702003,1.380592,4.064822,6.889529,0.000000,2.602340,
0.020000,15.739150,21.745171,1.464644,4.202613,6.889529,-0.000002,2.602165,
0.020000,15.664671,21.789763,1.551452,4.340403,6.889529,-0.000004,2.602078,
0.020000,15.587829,21.835774,1.641016,4.478194,6.889529,-0.000006,2.602088,
0.020000,15.508620,21.883196,1.733336,4.615985,6.889529,-0.000010,2.602203,
0.020000,15.427038,21.932019,1.828412,4.753775,6.889529,-0.000014,2.602434,
0.020000,15.343076,21.982233,1.926243,4.891566,6.889528,-0.000018,2.602791,
0.020000,15.256728,22.033825,2.026830,5.029356,6.889528,-0.000024,2.603283,
0.020000,15.167984,22.086780,2.130173,5.167147,6.889527,-0.000030,2.603922,
0.020000,15.076834,22.141082,2.236272,5.304937,6.889527,-0.000038,2.604718,
0.020000,14.983268,22.196712,2.345126,5.442728,6.889526,-0.000047,2.605682,
0.020000,14.887273,22.253649,2.456737,5.580518,6.889524,-0.000057,2.606826,
0.020000,14.788870,22.311850,2.571063,5.716340,6.791101,-4.921159,2.608162,
0.020000,14.688111,22.371249,2.688028,5.848225,6.594256,-9.842262,2.609701,
0.020000,14.585047,22.431779,2.807551,5.976174,6.397411,-9.842275,2.611453,
0.020000,14.479730,22.493368,2.929555,6.100185,6.200565,-9.842287,2.613430,
0.020000,14.372209,22.555945,3.053960,6.220259,6.003719,-9.842299,2.615642,
0.020000,14.262532,22.619434,3.180688,6.336397,5.806872,-9.842315,2.618099,
0.020000,14.150746,22.683758,3.309660,6.448597,5.610026,-9.842327,2.620812,
0.020000,14.036897,22.748839,3.440797,6.556861,5.413179,-9.842343,2.623791,
0.020000,13.921032,22.814595,3.574021,6.661187,5.216332,-9.842357,2.627047,
0.020000,13.803194,22.880942,3.709253,6.761577,5.019485,-9.842371,2.630587,
0.020000,13.683429,22.947793,3.846413,6.858030,4.822637,-9.842388,2.634423,
0.020000,13.561778,23.015063,3.985424,6.950546,4.625789,-9.842401,2.638563,
0.020000,13.438285,23.082659,4.126207,7.039125,4.428940,-9.842416,2.643015,
0.020000,13.312994,23.150492,4.268682,7.123766,4.232092,-9.842427,2.647788,
0.020000,13.185946,23.218466,4.412771,7.204471,4.035243,-9.842441,2.652890,
0.020000,13.057184,23.286488,4.558396,7.281239,3.838394,-9.842454,2.658328,
0.020000,12.926750,23.354459,4.705478,7.354070,3.641545,-9.842462,2.664109,
0.020000,12.794689,23.422281,4.853937,7.422964,3.444695,-9.842469,2.670240,
0.020000,12.661043,23.489856,5.003695,7.487921,3.247846,-9.842478,2.676726,
0.020000,12.525856,23.557081,5.154674,7.548941,3.050996,-9.842479,2.683572,
0.020000,12.389175,23.623856,5.306795,7.606024,2.854147,-9.842480,2.690784,
0.020000,12.251045,23.690078,5.459978,7.659170,2.657297,-9.842478,2.698363,
0.020000,12.111515,23.755643,5.614146,7.708379,2.460448,-9.842473,2.706314,
0.020000,11.970633,23.820450,5.769219,7.753651,2.263598,-9.842463,2.714639,
0.020000,11.828450,23.884394,5.925118,7.794986,2.066749,-9.842449,2.723337,
0.020000,11.685020,23.947373,6.081766,7.832384,1.869901,-9.842431,2.732408,
0.020000,11.540398,24.009285,6.239083,7.865845,1.673053,-9.842408,2.741853,
0.020000,11.394642,24.070029,6.396990,7.895369,1.476205,-9.842381,2.751667,
0.020000,11.247811,24.129505,6.555409,7.920956,1.279358,-9.842348,2.761848,
0.020000,11.099969,24.187614,6.714261,7.942606,1.082512,-9.842311,2.772389,
0.020000,10.951182,24.244262,6.873468,7.960319,0.885666,-9.842269,2.783285,
0.020000,10.801518,24.299354,7.032950,7.974096,0.688822,-9.842222,2.794528,
0.020000,10.651049,24.352801,7.192628,7.983935,0.491979,-9.842170,2.806109,
0.020000,10.499852,24.404515,7.352425,7.989838,0.295136,-9.842115,2.818015,
0.020000,10.348038,24.454402,7.512225,7.990002,0.008208,-14.346396,2.830233,
0.020000,10.195726,24.502375,7.671914,7.984428,-0.278718,-14.346322,2.842745,
0.020000,10.043001,24.548362,7.831412,7.974917,-0.475556,-9.841914,2.855535,
0.020000,9.889953,24.592298,7.990642,7.961469,-0.672393,-9.841855,2.868586,
0.020000,9.736676,24.634123,8.149523,7.944084,-0.869229,-9.841792,2.881879,
0.020000,9.583264,24.673782,8.307978,7.922763,-1.066064,-9.841735,2.895394,
0.020000,9.429817,24.711229,8.465929,7.897505,-1.262898,-9.841681,2.909110,
0.020000,9.276437,24.746424,8.623295,7.868311,-1.459730,-9.841630,2.923005,
0.020000,9.123227,24.779332,8.779998,7.835179,-1.656562,-9.841592,2.937054,
0.020000,8.970296,24.809929,8.935961,7.798111,-1.853393,-9.841547,2.951234,
0.020000,8.817751,24.838197,9.091103,7.757107,-2.050223,-9.841524,2.965520,
0.020000,8.665702,24.864126,9.245346,7.712166,-2.247054,-9.841501,2.979887,
0.020000,8.514262,24.887712,9.398612,7.663288,-2.443883,-9.841497,2.994307,
0.020000,8.363544,24.908963,9.550821,7.610474,-2.640713,-9.841486,3.008756,
0.020000,8.213660,24.927891,9.701896,7.553723,-2.837543,-9.841496,3.023207,
0.020000,8.064724,24.944518,9.851756,7.493036,-3.034373,-9.841516,3.037635,
0.020000,7.916851,24.958873,10.000325,7.428412,-3.231204,-9.841551,3.052013,
0.020000,7.770154,24.970993,10.147522,7.359851,-3.428036,-9.841564,3.066318,
0.020000,7.624745,24.980921,10.293269,7.287353,-3.624868,-9.841622,3.080525,
0.020000,7.480737,24.988709,10.437487,7.210919,-3.821701,-9.841659,3.094609,
0.020000,7.338241,24.994414,10.580098,7.130549,-4.018536,-9.841719,3.108550,
0.020000,7.197364,24.998099,10.721023,7.046241,-4.215371,-9.841770,3.122325,
0.020000,7.058215,24.999835,10.860183,6.957997,-4.412208,-9.841839,3.135915,
0.020000,6.920936,25.000000,10.997462,6.863957,-4.702016,-14.490398,3.141593,
0.020000,6.785541,25.000000,11.132857,6.769747,-4.710471,-0.422739,3.141593,
0.020000,6.652147,25.000000,11.266251,6.669690,-5.002847,-14.618837,3.141593,
0.020000,6.520833,25.000000,11.397565,6.565697,-5.199691,-9.842184,3.141593,
0.020000,6.391678,25.000000,11.526720,6.457766,-5.396535,-9.842184,3.141593,
0.020000,6.264760,25.000000,11.653638,6.345898,-5.593378,-9.842184,3.141593,
0.020000,6.140158,25.000000,11.778240,6.230094,-5.790222,-9.842184,3.141593,
0.020000,6.017951,25.000000,11.900447,6.110353,-5.987066,-9.842184,3.141593,
0.020000,5.898217,25.000000,12.020180,5.986674,-6.183909,-9.842184,3.141593,
0.020000,5.781036,25.000000,12.137362,5.859059,-6.380753,-9.842184,3.141593,
0.020000,5.666486,25.000000,12.251912,5.727507,-6.577597,-9.842184,3.141593,
0.020000,5.554646,25.000000,12.363752,5.592019,-6.774441,-9.842184,3.141593,
0.020000,5.445558,25.000000,12.472840,5.454395,-6.881196,-5.337760,3.141593,
0.020000,5.339226,25.000000,12.579172,5.316604,-6.889529,-0.416668,3.141593,
0.020000,5.235649,25.000000,12.682748,5.178814,-6.889529,0.000000,3.141593,
0.020000,5.134829,25.000000,12.783569,5.041023,-6.889529,0.000000,3.141593,
0.020000,5.036764,25.000000,12.881634,4.903232,-6.889529,0.000000,3.141593,
0.020000,4.941456,25.000000,12.976942,4.765442,-6.889529,0.000000,3.141593,
0.020000,4.848903,25.000000,13.069495,4.627651,-6.889529,0.000000,3.141593,
0.020000,4.759105,25.000000,13.159293,4.489861,-6.889529,0.000000,3.141593,
0.020000,4.672064,25.000000,13.246334,4.352070,-6.889529,0.000000,3.141593,
0.020000,4.587778,25.000000,13.330620,4.214279,-6.889529,0.000000,3.141593,
0.020000,4.506249,25.000000,13.412149,4.076489,-6.889529,0.000000,3.141593,
0.020000,4.427475,25.000000,13.490923,3.938698,-6.889529,0.000000,3.141593,
0.020000,4.351456,25.000000,13.566941,3.800908,-6.889529,0.000000,3.141593,
0.020000,4.278194,25.000000,13.640204,3.663117,-6.889529,0.000000,3.141593,
0.020000,4.207688,25.000000,13.710710,3.525327,-6.889529,0.000000,3.141593,
0.020000,4.139937,25.000000,13.778461,3.387536,-6.889529,0.000000,3.141593,
0.020000,4.074942,25.000000,13.843456,3.249745,-6.889529,0.000000,3.141593,
0.020000,4.012703,25.000000,13.905695,3.111955,-6.889529,0.000000,3.141593,
0.020000,3.953220,25.000000,13.965178,2.974164,-6.889529,0.000000,3.141593,
0.020000,3.896492,25.000000,14.021906,2.836374,-6.889529,0.000000,3.141593,
0.020000,3.842520,25.000000,14.075877,2.698583,-6.889529,0.000000,3.141593,
0.020000,3.791305,25.000000,14.127093,2.560792,-6.889529,0.000000,3.141593,
0.020000,3.742845,25.000000,14.175553,2.423002,-6.889529,0.000000,3.141593,
0.020000,3.697104,25.000000,14.221294,2.287013,-6.799441,4.504424,3.141593,
0.020000,3.654008,25.000000,14.264390,2.154794,-6.610930,9.425517,3.141593,
0.020000,3.613478,25.000000,14.304920,2.026513,-6.414087,9.842184,3.141593,
0.020000,3.575435,25.000000,14.342963,1.902168,-6.217243,9.842184,3.141593,
0.020000,3.539800,25.000000,14.378598,1.781760,-6.020399,9.842184,3.141593,
0.020000,3.506494,25.000000,14.411904,1.665289,-5.823556,9.842184,3.141593,
0.020000,3.475439,25.000000,14.442959,1.552755,-5.626712,9.842184,3.141593,
0.020000,3.446556,25.000000,14.471842,1.444157,-5.429868,9.842184,3.141593,
0.020000,3.419766,25.000000,14.498632,1.339497,-5.233024,9.842184,3.141593,
0.020000,3.394990,25.000000,14.523408,1.238773,-5.036181,9.842184,3.141593,
0.020000,3.372150,25.000000,14.546247,1.141986,-4.839337,9.842184,3.141593,
0.020000,3.351168,25.000000,14.567230,1.049136,-4.642493,9.842184,3.141593,
0.020000,3.331963,25.000000,14.586435,0.960223,-4.445650,9.842184,3.141593,
0.020000,3.314458,25.000000,14.603940,0.875247,-4.248806,9.842184,3.141593,
0.020000,3.298574,25.000000,14.619824,0.794208,-4.051962,9.842184,3.141593,
0.020000,3.284232,25.000000,14.634166,0.717106,-3.855119,9.842184,3.141593,
0.020000,3.271353,25.000000,14.647045,0.643940,-3.658275,9.842184,3.141593,
0.020000,3.259859,25.000000,14.658539,0.574712,-3.461431,9.842184,3.141593,
0.020000,3.249671,25.000000,14.668727,0.509420,-3.264588,9.842184,3.141593,
0.020000,3.240709,25.000000,14.677689,0.448065,-3.067744,9.842184,3.141593,
0.020000,3.232896,25.000000,14.685502,0.390647,-2.870900,9.842184,3.141593,
0.020000,3.226153,25.000000,14.692245,0.337166,-2.674057,9.842184,3.141593,
0.020000,3.220401,25.000000,14.697997,0.287622,-2.477213,9.842184,3.141593,
0.020000,3.215560,25.000000,14.702838,0.242014,-2.280369,9.842184,3.141593,
0.020000,3.211553,25.000000,14.706844,0.200344,-2.083525,9.842184,3.141593,
0.020000,3.208301,25.000000,14.710097,0.162610,-1.886682,9.842184,3.141593,
0.020000,3.205725,25.000000,14.712673,0.128813,-1.689838,9.842184,3.141593,
0.020000,3.203746,25.000000,14.714652,0.098953,-1.492994,9.842184,3.141593,
0.020000,3.202285,25.000000,14.716113,0.073030,-1.296151,9.842184,3.141593,
0.020000,3.201264,25.000000,14.717134,0.051044,-1.099307,9.842184,3.141593,
0.020000,3.200604,25.000000,14.717793,0.032995,-0.902463,9.842184,3.141593,
0.020000,3.200227,25.000000,14.718171,0.018883,-0.705620,9.842184,3.141593,
0.020000,3.200053,25.000000,14.718345,0.008707,-0.508776,9.842184,3.141593,
0.020000,3.200003,25.000000,14.718395,0.002468,-0.311932,9.842184,3.141593,
0.020000,3.200000,25.000000,14.718398,0.000167,-0.115089,9.842184,3.141593,
0.020000,3.200000,25.000000,14.718398,0.000000,-0.008333,5.337760,3.141593,
0.020000,3.200000,25.000000,0.000040,-0.003961,0.198063,9.903141,3.141593,
0.020000,3.200067,25.000000,0.000106,-0.003325,-0.031804,-11.493332,3.141584,
0.020000,3.200423,25.000000,0.000463,-0.017826,0.725024,37.841372,3.141535,
0.020000,3.201057,25.000000,0.001096,-0.031690,0.693220,-1.590190,3.141447,
0.020000,3.202047,25.000000,0.002087,-0.049516,0.891283,9.903162,3.141309,
0.020000,3.203473,24.999999,0.003513,-0.071303,1.089345,9.903112,3.141112,
0.020000,3.205414,24.999998,0.005454,-0.097051,1.287408,9.903147,3.140843,
0.020000,3.207949,24.999996,0.007989,-0.126760,1.485471,9.903157,3.140491,
0.020000,3.211158,24.999991,0.011198,-0.160431,1.683534,9.903118,3.140046,
0.020000,3.215119,24.999984,0.015159,-0.198063,1.881597,9.903151,3.139497,
0.020000,3.219912,24.999973,0.019952,-0.239656,2.079660,9.903155,3.138832,
0.020000,3.225617,24.999955,0.025656,-0.285210,2.277722,9.903107,3.138042,
0.020000,3.232311,24.999928,0.032351,-0.334726,2.475785,9.903160,3.137114,
0.020000,3.240075,24.999889,0.040115,-0.388203,2.673848,9.903124,3.136038,
0.020000,3.248988,24.999834,0.049028,-0.445641,2.871911,9.903147,3.134802,
0.020000,3.259128,24.999758,0.059168,-0.507041,3.069973,9.903115,3.133397,
0.020000,3.270576,24.999655,0.070616,-0.572402,3.268036,9.903151,3.131811,
0.020000,3.283409,24.999518,0.083451,-0.641723,3.466098,9.903102,3.130034,
0.020000,3.297708,24.999338,0.097751,-0.715007,3.664161,9.903136,3.128053,
0.020000,3.313552,24.999106,0.113596,-0.792251,3.862223,9.903110,3.125860,
0.020000,3.331018,24.998810,0.131065,-0.873457,4.060285,9.903104,3.123443,
0.020000,3.350187,24.998437,0.150238,-0.958624,4.258348,9.903133,3.120791,
0.020000,3.371137,24.997971,0.171193,-1.047752,4.456409,9.903063,3.117894,
0.020000,3.393947,24.997394,0.194010,-1.140841,4.654471,9.903115,3.114741,
0.020000,3.418694,24.996687,0.218767,-1.237892,4.852533,9.903074,3.111323,
0.020000,3.445459,24.995827,0.245546,-1.338904,5.050594,9.903071,3.107629,
0.020000,3.474318,24.994789,0.274423,-1.443877,5.248655,9.903049,3.103649,
0.020000,3.505349,24.993545,0.305479,-1.552811,5.446716,9.903051,3.099374,
0.020000,3.538630,24.992062,0.338793,-1.665707,5.644777,9.903034,3.094794,
0.020000,3.574238,24.990307,0.374445,-1.782564,5.842837,9.903015,3.089900,
0.020000,3.612250,24.988241,0.412512,-1.903382,6.040897,9.902997,3.084684,
0.020000,3.652741,24.985822,0.453076,-2.028161,6.238957,9.902992,3.079137,
0.020000,3.695786,24.983003,0.496214,-2.156901,6.437016,9.902965,3.073252,
0.020000,3.741462,24.979733,0.542006,-2.289603,6.635075,9.902931,3.067021,
0.020000,3.789840,24.975959,0.590531,-2.426265,6.833134,9.902949,3.060438,
0.020000,3.840954,24.971623,0.641829,-2.564908,6.932161,4.951341,3.053504,
0.020000,3.894798,24.966669,0.695900,-2.703552,6.932157,-0.000165,3.046223,
0.020000,3.951363,24.961041,0.752744,-2.842195,6.932154,-0.000186,3.038603,
0.020000,4.010639,24.954676,0.812361,-2.980838,6.932150,-0.000187,3.030650,
0.020000,4.072616,24.947511,0.874750,-3.119481,6.932146,-0.000175,3.022375,
0.020000,4.137282,24.939483,0.939913,-3.258123,6.932143,-0.000155,3.013786,
0.020000,4.204624,24.930524,1.007848,-3.396766,6.932140,-0.000168,3.004893,
0.020000,4.274627,24.920566,1.078556,-3.535409,6.932137,-0.000141,2.995709,
0.020000,4.347276,24.909540,1.152037,-3.674052,6.932135,-0.000114,2.986246,
0.020000,4.422553,24.897375,1.228291,-3.812694,6.932133,-0.000116,2.976518,
0.020000,4.500440,24.883999,1.307318,-3.951337,6.932131,-0.000073,2.966540,
0.020000,4.580915,24.869341,1.389118,-4.089980,6.932130,-0.000055,2.956330,
0.020000,4.663958,24.853329,1.473690,-4.228622,6.932130,-0.000017,2.945904,
0.020000,4.749545,24.835889,1.561035,-4.367265,6.932130,0.000009,2.935282,
0.020000,4.837651,24.816951,1.651153,-4.505907,6.932131,0.000056,2.924484,
0.020000,4.928250,24.796444,1.744044,-4.644550,6.932133,0.000084,2.913531,
0.020000,5.021315,24.774298,1.839708,-4.783193,6.932135,0.000135,2.902447,
0.020000,5.116818,24.750444,1.938145,-4.921835,6.932139,0.000167,2.891255,
0.020000,5.214729,24.724817,2.039355,-5.060478,6.932143,0.000222,2.879979,
0.020000,5.315019,24.697352,2.143337,-5.199121,6.932148,0.000252,2.868647,
0.020000,5.417656,24.667988,2.250092,-5.337764,6.932154,0.000300,2.857284,
0.020000,5.522610,24.636666,2.359620,-5.476408,6.932161,0.000340,2.845919,
0.020000,5.629850,24.603332,2.471921,-5.615051,6.932168,0.000374,2.834579,
0.020000,5.739344,24.567934,2.586995,-5.753694,6.932177,0.000410,2.823294,
0.020000,5.851062,24.530424,2.704842,-5.892338,6.932185,0.000439,2.812094,
0.020000,5.964973,24.490759,2.825462,-6.030982,6.932195,0.000463,2.801008,
0.020000,6.081049,24.448902,2.948854,-6.169626,6.932204,0.000482,2.790066,
0.020000,6.199262,24.404818,3.075020,-6.308270,6.932214,0.000496,2.779299,
0.020000,6.319586,24.358479,3.203958,-6.446915,6.932224,0.000502,2.768738,
0.020000,6.441996,24.309862,3.335669,-6.585560,6.932234,0.000502,2.758412,
0.020000,6.566471,24.258950,3.470153,-6.724205,6.932244,0.000492,2.748353,
0.020000,6.692991,24.205732,3.607410,-6.862850,6.932254,0.000482,2.738591,
0.020000,6.821540,24.150202,3.747440,-7.001495,6.932263,0.000456,2.729156,
0.020000,6.952104,24.092361,3.890243,-7.140140,6.932271,0.000430,2.720077,
0.020000,7.084675,24.032217,4.035819,-7.278786,6.932279,0.000387,2.711385,
0.020000,7.219245,23.969783,4.184167,-7.417432,6.932286,0.000349,2.703110,
0.020000,7.355815,23.905080,4.335289,-7.556077,6.932292,0.000294,2.695280,
0.020000,7.494386,23.838135,4.489183,-7.694723,6.932297,0.000234,2.687925,
0.020000,7.634966,23.768983,4.645851,-7.833369,6.932300,0.000167,2.681074,
0.020000,7.777532,23.697685,4.805251,-7.970035,6.833271,-4.951451,2.674757,
0.020000,7.922032,23.624326,4.967306,-8.102739,6.635209,-9.903106,2.669008,
0.020000,8.068420,23.549003,5.131936,-8.231482,6.437145,-9.903218,2.663856,
0.020000,8.216654,23.471819,5.299061,-8.356263,6.239078,-9.903347,2.659330,
0.020000,8.366702,23.392888,5.468603,-8.477084,6.041008,-9.903474,2.655459,
0.020000,8.518535,23.312333,5.640482,-8.593942,5.842936,-9.903607,2.652272,
0.020000,8.672130,23.230284,5.814618,-8.706840,5.644861,-9.903745,2.649796,
0.020000,8.827472,23.146881,5.990934,-8.815775,5.446783,-9.903887,2.648058,
0.020000,8.984549,23.062272,6.169349,-8.920749,5.248703,-9.904034,2.647084,
0.020000,9.143355,22.976612,6.349784,-9.021762,5.050619,-9.904185,2.646901,
0.020000,9.303888,22.890067,6.532160,-9.118812,4.852532,-9.904342,2.647535,
0.020000,9.466153,22.802809,6.716398,-9.211901,4.654442,-9.904504,2.649013,
0.020000,9.630155,22.715020,6.902419,-9.301028,4.456349,-9.904674,2.651361,
0.020000,9.795906,22.626891,7.090143,-9.386193,4.258252,-9.904847,2.654606,
0.020000,9.963420,22.538619,7.279491,-9.467396,4.060151,-9.905027,2.658775,
0.020000,10.132711,22.450412,7.470383,-9.544637,3.862047,-9.905214,2.663893,
0.020000,10.303797,22.362485,7.662742,-9.617916,3.663939,-9.905399,2.669987,
0.020000,10.476697,22.275062,7.856486,-9.687232,3.465827,-9.905588,2.677085,
0.020000,10.651428,22.188377,8.051538,-9.752587,3.267712,-9.905776,2.685211,
0.020000,10.828007,22.102671,8.247818,-9.813978,3.069593,-9.905950,2.694390,
0.020000,11.006448,22.018193,8.445246,-9.871408,2.871470,-9.906115,2.704647,
0.020000,11.186763,21.935200,8.643743,-9.924875,2.673345,-9.906254,2.716003,
0.020000,11.368958,21.853959,8.843231,-9.974379,2.475218,-9.906365,2.728478,
0.020000,11.553034,21.774740,9.043629,-10.019921,2.277089,-9.906424,2.742088,
